Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
549636,Adam Melchor,I'm Ready,1RPmeICY33v1lLiq6Gqj1r,44,2022,folk,0.417,0.426,4,-8.925,1,0.0259,0.798,0.0611,0.109,0.203,97.827,194160,4
549645,Adam Melchor,I'm Afraid I Love You,0EgDkAi1hzNK3D3DjWs4bL,40,2022,folk,0.48,0.304,6,-11.301,1,0.0373,0.849,0.00102,0.099,0.247,77.367,158107,4
549669,Gal Dahan,Over the Rainbow,2IUPDUYvCheRPFysucHbly,41,2022,folk,0.633,0.34,7,-15.149,1,0.0297,0.977,0.795,0.0827,0.348,82.021,93659,4
549753,Yehezkel Raz,Shallow Water,5tbQs3shiSsnFNCiBRHqBu,45,2022,folk,0.174,0.0695,3,-23.399,0,0.0386,0.979,0.835,0.136,0.074,80.827,99000,1
549757,Adam Melchor,Let Me Know When (feat. Fleet Foxes),4JiUyzZAHRSA3bJvl4kho7,37,2022,folk,0.525,0.411,11,-11.433,1,0.0286,0.81,4.06e-06,0.122,0.334,88.815,174907,4
549760,Adam Melchor,Touch And Go,3eT1iQ2qqZw0S5N3SkwWzP,36,2022,folk,0.451,0.354,7,-12.847,0,0.0474,0.909,0.00204,0.0972,0.386,80.257,220120,4
549801,Adam Melchor,Cry,0DXaXkroE0Kuc9Ca9clOgf,35,2022,folk,0.606,0.555,10,-5.913,1,0.0272,0.239,1.05e-05,0.111,0.297,95.955,229960,4
549804,Adam Melchor,Angel Numbers,1jLKXwi5NOdHdePYR2H0rI,34,2022,folk,0.602,0.585,3,-8.974,1,0.0422,0.537,0.0241,0.327,0.445,152.094,192867,4
549885,Adam Melchor,Turnham Green,2zzbA5a4ZTzjYEbr4X0zOW,36,2022,folk,0.465,0.288,5,-9.124,1,0.0298,0.806,0.00146,0.0941,0.377,80.706,225627,4
549935,Adam Melchor,Rest Of My Night,1iIDnUnbIWiohpdBt6PA7a,32,2022,folk,0.342,0.274,10,-9.794,1,0.0342,0.741,0.0159,0.142,0.31,156.142,215027,3
550016,Adam Melchor,Dorothy,5pdTLjir7QkqYc2sXmIhK4,31,2022,folk,0.302,0.151,0,-12.593,1,0.0341,0.813,0.000118,0.086,0.147,81.369,158867,4
551090,bailey,Dust,0B3uTTKXXZsZuC71zsXKxi,57,2022,french,0.682,0.585,5,-8.971,0,0.0854,0.512,0.0236,0.25,0.318,117.098,154359,4
551112,bailey,Cry,09kI7WYLChLijcBSrSxhee,56,2022,french,0.584,0.626,8,-11.151,1,0.0899,0.426,0.654,0.119,0.235,114.954,207652,4
553936,Sido,Liebst du mich,2e8Y9puNglsJIEQbZIHA0t,62,2022,german,0.69,0.783,3,-6.924,1,0.0709,0.00402,0.000493,0.114,0.814,105.0,177124,4
554865,No Ifz No Butz,Pride & Jealousy,6N0SWxddfQBJBW0856thS3,16,2022,gospel,0.789,0.472,4,-11.276,0,0.251,0.399,0.000473,0.0791,0.214,136.987,196232,4
557855,Volcano,FOOL 2 THA GAME,34gfE0KhiTWJCEfAUU6iwE,35,2022,hardcore,0.416,0.851,4,-8.317,0,0.0577,4.33e-05,0.434,0.667,0.298,136.9,154193,4
557955,Volcano,ADDICTED TO MISERY,38XXcc65HkXbJ6pnPuuZrv,31,2022,hardcore,0.476,0.848,8,-7.787,1,0.0953,0.000267,0.00461,0.386,0.405,110.522,188341,5
558009,Volcano,INTRO,4eluMCTMxpg9ZcnBlmJ0VH,30,2022,hardcore,0.335,0.799,7,-9.294,1,0.0464,6.51e-06,0.955,0.111,0.404,75.176,118723,4
558091,Volcano,DISCIPLE,0R8DMHwBSoIzmnpvPmBVU7,28,2022,hardcore,0.368,0.919,1,-7.524,1,0.081,6.62e-05,0.051,0.128,0.291,87.331,170420,4
558315,Volcano,BLINDSIDED,1bDvmgLb1AyGqLlNNrmmvC,24,2022,hardcore,0.532,0.865,1,-7.749,1,0.055,6.07e-05,0.0456,0.205,0.477,93.419,114038,4
560218,Armani White,BILLIE EILISH.,27ZZdyTSQWI7Cug2d2PkqV,79,2022,hip-hop,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,99283,4
560829,Armani White,DIAMOND DALLAS.,0hZAwaGhANCzy84BJHtILG,55,2022,hip-hop,0.863,0.728,2,-6.358,1,0.286,0.0633,0.0,0.574,0.663,95.014,168118,4
562320,Jenna Doe,Shapeshift,08KAB8LahxJB28HExOmPnL,50,2022,indie-pop,0.528,0.422,9,-7.641,1,0.0648,0.531,0.0,0.1,0.321,171.751,145173,4
569802,Falguni Pathak,Vasaladi,3uIuJ9NMVQ7naSmhmi9j7y,38,2022,pop-film,0.394,0.816,0,-4.277,1,0.105,0.349,0.0,0.121,0.531,95.397,198673,3
570095,Falguni Pathak,Kesariyo Rang Tane,5gw6sk3JyeYAGknLZbpCmJ,28,2022,pop-film,0.61,0.755,5,-6.966,1,0.0858,0.349,0.0,0.643,0.811,92.875,142853,3
574506,Buppy.,Cold Nights in Hollywood,4gKYW7JKLAO5KPwadZASPm,47,2022,sad,0.659,0.494,0,-8.152,0,0.0665,0.576,0.0,0.354,0.239,120.012,176200,4
574950,Guaco,Roce,34sAGvskzUff9rCvLoAUcA,38,2022,salsa,0.664,0.775,7,-5.715,1,0.161,0.108,0.0,0.0981,0.847,169.827,225724,4
575243,Guaco,Déjame Tu Adios,60xBgiCpONaIMWV2jvZjFi,14,2022,salsa,0.567,0.545,0,-9.721,1,0.0509,0.491,0.0,0.101,0.644,82.527,288517,4
575289,Guaco,Me Quede Con las Ganas - Bonus Track,6NJopj5zPqvcf03GHEXjAQ,14,2022,salsa,0.582,0.829,7,-9.049,1,0.0457,0.138,1.88e-06,0.982,0.798,177.931,229387,4
575334,Guaco,Yo No Se Mañana - Bonus Track,5ibwiVmtnYX3FakJ1UTNwg,13,2022,salsa,0.54,0.677,2,-10.303,1,0.0523,0.337,1.13e-06,0.974,0.531,97.734,301135,4
575380,Guaco,Si Mis Paredes Hablaran - Bonus Track,2qbvFEjpqYsJ9SKXTDdsoe,13,2022,salsa,0.749,0.509,5,-9.151,1,0.0326,0.552,2.38e-06,0.758,0.787,120.044,205250,4
575382,Guaco,Abrazar la Soledad - Bonus Track,1rGUYGno3F7FubsXEIk2XG,13,2022,salsa,0.649,0.667,7,-8.454,1,0.0388,0.102,0.0,0.38,0.737,160.12,239069,4
575385,Guaco,Que Alguien Me Diga - Bonus Track,4tztB2A9esSSlaLalniGVT,12,2022,salsa,0.579,0.371,6,-11.813,0,0.0414,0.557,0.0,0.192,0.489,82.278,111887,4
575386,Guaco,Pídeme - Bonus Track,28w2jr8UjIq8cThAZcU3nd,13,2022,salsa,0.711,0.873,0,-9.708,1,0.0538,0.154,0.0,0.732,0.884,103.904,239868,4
575456,Guaco,Luciana - Bonus Track,7zvwEwxgidLsRggXycNhEn,12,2022,salsa,0.697,0.873,5,-9.794,0,0.0373,0.177,0.000468,0.98,0.865,97.983,333844,4
575457,Guaco,Simplemente - Bonus Track,6LdiqZZ0gnCCOQdpEqP6m2,12,2022,salsa,0.682,0.67,8,-11.494,1,0.056,0.414,0.000475,0.317,0.553,100.277,275620,4
575806,Elza Soares,Meu Guri,7v55rfDU0GdYkfcqGF77ks,42,2022,samba,0.46,0.306,7,-9.208,1,0.0561,0.866,0.0,0.088,0.331,77.007,184784,3
575906,Rudra Empire,Chhadi Ki Paribi - Lo-Fi,0AMkom0MufwxfZ37MMDmU0,14,2022,samba,0.42,0.704,8,-7.79,1,0.0312,0.272,0.0,0.199,0.5,90.046,359424,4
576225,Elza Soares,Mulher do Fim do Mundo - Ao Vivo,4awn0ldcV9dWzIKWTDSYDg,27,2022,samba,0.501,0.83,4,-8.225,0,0.0795,0.274,0.0,0.927,0.476,160.091,273942,4
576488,Elza Soares,Volta por Cima - Ao Vivo,1rhh3gfK62bJCLwOgfDVWh,21,2022,samba,0.643,0.831,9,-6.638,0,0.134,0.0323,0.0,0.698,0.681,99.688,212896,4
576494,Elza Soares,Se Acaso Você Chegasse - Ao Vivo,4gdkt65duzXrzRGAgtHBrZ,21,2022,samba,0.784,0.776,10,-6.241,0,0.189,0.0263,0.0,0.33,0.889,114.077,186948,4
576496,Elza Soares,A Carne - Ao Vivo,14VqHkgaWTx2kZoLSBjXZn,21,2022,samba,0.584,0.838,6,-6.049,0,0.132,0.0171,0.0,0.637,0.688,145.121,236321,4
576497,Elza Soares,Malandro - Ao Vivo,3tUn7yKYCF9zalAnfltAhc,21,2022,samba,0.589,0.717,0,-5.633,1,0.0638,0.361,0.0,0.0977,0.556,164.078,323544,4
576499,Elza Soares,Comportamento Geral - Ao Vivo,1eUtit9hIQteb6MUSG0pG8,22,2022,samba,0.618,0.717,2,-5.658,1,0.0541,0.0379,0.0,0.273,0.765,134.129,211542,4
576502,Elza Soares,O Pato,0yJXpi3FsE0xX8Lbgi0qRT,7,2022,samba,0.629,0.639,10,-7.278,0,0.0409,0.577,0.0,0.066,0.832,93.72,102467,4
588363,Lidell Townsell,Beat Em Up,51bGhYLqhWNbaCqmBY9Ok2,1,2023,chicago-house,0.843,0.651,5,-4.634,0,0.131,0.00391,0.0,0.151,0.652,130.021,265846,4
588364,Lidell Townsell,LaDeDa,4EK5NpTr8ZmQQdp4WD22zj,1,2023,chicago-house,0.712,0.55,5,-4.958,0,0.0746,0.00186,5.88e-05,0.0862,0.764,123.09,249661,4
588365,Lidell Townsell,You Send Me,6KXkcpgedCQMnVbIJ8h3Rp,0,2023,chicago-house,0.762,0.528,9,-11.284,0,0.038,0.00316,0.000415,0.308,0.68,125.003,318222,4
588366,Lidell Townsell,Open Ur Eyes,6LiBhpR32PV2vSwimCYNPe,0,2023,chicago-house,0.734,0.47,1,-6.457,0,0.0501,0.0032,0.149,0.102,0.584,125.948,281905,4
591103,John Summit,Where You Are,4qDpLaFGf5ampf2DXD2TMA,74,2023,dance,0.56,0.832,9,-6.432,0,0.0363,0.00953,0.00541,0.546,0.0818,126.0,236000,4
591502,Javaughn Genius,STRONGER,6w1kUrmDmm0cFDv9uIEtk9,21,2023,dancehall,0.494,0.74,0,-5.86,0,0.108,0.264,0.0,0.27,0.391,98.173,175248,4
592703,Suffocation,Pierced from Within,29erzMINLQe8DTKOXe0fIV,0,2023,death-metal,0.305,0.837,10,-10.142,0,0.103,1.83e-06,0.943,0.0882,0.635,103.761,265893,4
596792,Stress Fractures,Stress Fractures,4YV54HB7AkE60xWHu0poNP,13,2023,emo,0.213,0.991,8,-4.341,1,0.249,0.000335,0.0555,0.13,0.228,183.888,187155,4
596841,Stress Fractures,See You Next Semester,7gSKiWvZ2bmzvPUlqcQDXG,11,2023,emo,0.481,0.959,4,-4.56,1,0.106,0.00386,0.00209,0.52,0.438,155.079,165964,4
596863,Stress Fractures,Smoke,2rqdT8oem13ESm0Gqp8z7d,11,2023,emo,0.415,0.985,1,-3.866,0,0.106,0.00138,0.00336,0.585,0.594,164.909,97192,4
596885,Stress Fractures,Stunt It!,60XHj2UMLPu67UL0aTFPqT,11,2023,emo,0.263,0.99,2,-4.423,1,0.161,0.00374,0.00247,0.496,0.361,77.283,123751,4
596886,Stress Fractures,"It Could Be Better,",2r6TN8Usc5ZbvMEcGgu0wi,10,2023,emo,0.4,0.992,0,-4.188,1,0.197,0.000561,0.000163,0.798,0.155,89.792,75090,4
597150,Adam Melchor,Light Year,0rZywSpsTzeML0U3fPtvGL,0,2023,folk,0.395,0.495,3,-9.087,1,0.0329,0.496,0.0378,0.12,0.517,168.01,188044,4
597151,Adam Melchor,Let Me Know When,4oSko1Dx13FKTXqIr8V5Bt,0,2023,folk,0.525,0.411,11,-11.433,1,0.0286,0.81,4.06e-06,0.122,0.334,88.815,174907,4
597170,Yehezkel Raz,Striking Sorrow,7BpomtUKwQAniFWkStOmqa,28,2023,folk,0.42,0.0118,10,-30.681,0,0.0447,0.992,0.924,0.0954,0.297,110.985,84524,3
597200,Yehezkel Raz,Till Love Do Us Part,4VpiOn7jvyqXm6mZNecyXO,8,2023,folk,0.44,0.00947,0,-27.032,1,0.0367,0.993,0.945,0.115,0.216,108.854,128279,3
598307,bailey,Heart & Bones,0wA4uVpyvlaVJqCTUxgVTf,58,2023,french,0.532,0.712,4,-8.815,1,0.0711,0.0537,0.0724,0.105,0.177,179.988,206125,3
598358,bailey,And Away,0T98LB4oFq9R5HLibiOXio,51,2023,french,0.734,0.534,11,-9.175,1,0.0732,0.412,0.197,0.113,0.396,120.016,206500,4
598391,bailey,Where We Live,757MwNzXZGkXWRxzGvdNx2,48,2023,french,0.592,0.44,0,-9.781,0,0.0387,0.153,0.0487,0.114,0.0824,117.958,216610,4
600116,Sido,3 Monde,2YWDdB9CWHjZwl54u6AaH6,0,2023,german,0.754,0.553,0,-4.53,0,0.0761,0.466,6.3e-05,0.349,0.785,120.062,140253,4
600117,Sido,Medizin,3g5Xn030SPnbGsBHM7ZQMf,0,2023,german,0.876,0.617,7,-8.11,1,0.0731,0.0778,0.00318,0.0942,0.561,122.984,195745,4
600118,Sido,Versager,1oTREpN1KGi3mQgoLVANVa,0,2023,german,0.606,0.601,8,-8.672,1,0.196,0.06,4.36e-06,0.453,0.441,83.862,183194,4
600952,Susanna Min,Never Go Wrong,7Hzp2ilwfXBBdKDUz1kw23,15,2023,gospel,0.451,0.296,11,-9.86,1,0.0328,0.913,1.19e-05,0.13,0.275,173.942,310617,3
600953,Susanna Min,First Love,5eUIAVO968OXePfz9BbMGD,13,2023,gospel,0.385,0.431,2,-7.703,1,0.0289,0.827,2.53e-05,0.131,0.153,131.798,327494,4
600964,Susanna Min,"Lord, You Are Good",54EdevNg8NXHq3JHrbFeMk,11,2023,gospel,0.291,0.386,4,-7.58,1,0.0314,0.85,1.46e-05,0.272,0.201,134.646,308160,4
600978,Susanna Min,Unrelenting Love,5sdBgzAynEm18q6f1tAj7y,11,2023,gospel,0.478,0.568,9,-6.457,1,0.0439,0.388,0.0,0.0788,0.136,136.001,380824,3
600979,Susanna Min,Tears Go Up To Heaven,3jKtD0HgN2Xfk8QspCRKEE,12,2023,gospel,0.478,0.476,9,-6.884,1,0.0331,0.828,0.0,0.13,0.191,119.978,312669,4
600980,Susanna Min,More Than The Air I Breathe,3XScidtDy22EAI1EKHEwUN,12,2023,gospel,0.454,0.559,4,-6.512,1,0.0281,0.452,0.00237,0.113,0.229,139.792,317779,4
601039,Susanna Min,God Is Good,09N0QeiH8bNXNeohp6JaqF,10,2023,gospel,0.394,0.428,11,-6.779,1,0.0293,0.837,0.0,0.113,0.171,133.365,355231,4
601041,Susanna Min,Yes And Amen,2PWzneSop1HGOlrs1rMq9j,10,2023,gospel,0.406,0.492,5,-7.984,1,0.0307,0.793,0.000232,0.106,0.177,123.683,327520,4
601042,Susanna Min,Promises,4aCKGcBaPxKnKrvrEfVAbY,9,2023,gospel,0.373,0.532,0,-6.395,1,0.0363,0.809,1.9e-05,0.13,0.211,127.876,335204,4
601044,Susanna Min,Eternal Hope,2aYll9EbGLsrzx3A50Q5ot,9,2023,gospel,0.462,0.541,2,-6.061,1,0.0329,0.733,5.56e-05,0.151,0.199,123.9,249919,4
601154,No Ifz No Butz,Slow Down,5MxRKk9nyFPnfJuPh3MxtE,13,2023,gospel,0.888,0.703,11,-5.027,0,0.337,0.377,0.000106,0.113,0.647,104.033,170841,4
604705,OJKB,Tent op z'n kop - Radio Edit,3lQsrScHDSPJwuJSaALkJQ,16,2023,hardstyle,0.764,0.832,5,-5.72,0,0.0691,0.0497,0.0344,0.0626,0.959,150.011,146913,4
605204,Armani White,GOATED. (feat. Denzel Curry),2PWVxWymGDZKj5BZJB7dAR,70,2023,hip-hop,0.946,0.483,0,-8.24,1,0.148,0.0117,3.49e-06,0.328,0.429,123.041,197381,4
608796,LUCAVEROS,CALL ME,6uJWuk0DYYCeGPzJrX3YG5,38,2023,k-pop,0.764,0.369,2,-8.742,0,0.068,0.629,1.9e-06,0.342,0.393,100.028,199200,4
614253,Home Front,Nation,4qFDr68p2VoZ9tG66OEkJ1,33,2023,punk,0.481,0.921,2,-6.52,1,0.0503,0.00466,0.00811,0.241,0.438,92.483,216488,4
614254,Home Front,Faded State,0NElfv47Lul4j1etqVawLo,32,2023,punk,0.324,0.834,7,-7.603,1,0.0462,0.000232,0.849,0.578,0.142,174.018,212686,4
614296,Home Front,New Face Of Death,5ktaRn6UG86ChilLNWCLN2,31,2023,punk,0.56,0.728,9,-7.114,0,0.0712,0.0556,0.905,0.682,0.725,100.035,106011,4
614303,Home Front,Real Eyes,1szdwGdryTJsfKFtyYJl8c,30,2023,punk,0.434,0.974,11,-6.089,0,0.0533,0.00111,0.293,0.671,0.356,94.472,189921,4
614304,Home Front,Overtime,4hdTvlrsoTHHpj4dikz4Vj,30,2023,punk,0.505,0.844,0,-6.41,1,0.0471,0.23,0.0125,0.221,0.382,155.119,221419,4
614335,Home Front,Contact,1ojhWNM8ikDpXnx7TQ8425,29,2023,punk,0.627,0.73,7,-7.827,1,0.0311,0.00304,0.492,0.532,0.261,114.971,267522,4
614378,Home Front,Crisis,5oTuKti2fLtnTRL5AR5opR,27,2023,punk,0.406,0.869,7,-6.068,1,0.0733,0.265,0.386,0.237,0.165,171.932,217413,4
614396,Home Front,End Transmission,3qMFlGcUwntMIBYn2riIEp,27,2023,punk,0.394,0.866,4,-7.366,0,0.0608,0.0119,0.805,0.345,0.206,174.993,179657,4
614423,Home Front,Born Killer,3QbDX7b4IwoLbgFn6F4Atb,25,2023,punk,0.356,0.798,6,-9.001,0,0.0657,0.0115,0.899,0.332,0.15,183.972,154565,4
614427,Home Front,Games Of Power,3lX9HAnYRQ7dIaz5TWEOSQ,26,2023,punk,0.707,0.745,7,-7.852,1,0.0303,0.1,0.783,0.188,0.92,120.0,228125,4
614431,Home Front,Face Value,59KcaL6nSzpN4NhUfOVYjY,25,2023,punk,0.558,0.704,2,-7.405,1,0.0269,0.0301,0.905,0.215,0.361,136.011,249047,4
615196,B. Bumble & The Stingers,Nut Rocker,4x5GMGQPXofzCGlcvAA1oW,0,2023,rock-n-roll,0.538,0.983,7,-2.336,1,0.0436,0.663,0.891,0.507,0.505,99.015,118585,4
616876,Elza Soares,Boato - Remastered,0QuUa3Dbh7nKcURD5qUxj6,7,2023,samba,0.725,0.399,2,-6.224,0,0.029,0.657,0.0,0.172,0.797,92.767,197293,4
616877,Elza Soares,Cadeira Vazia - Remastered,7EFuYxblv0hJ4JnHsY6WHI,6,2023,samba,0.388,0.252,1,-7.176,0,0.0386,0.767,0.0,0.23,0.544,75.17,200773,4
616878,Elza Soares,Perdão - Remastered,7yczNl9bJkDDEKl0eSY8Hc,7,2023,samba,0.698,0.404,7,-5.383,1,0.0284,0.751,0.0,0.225,0.682,84.113,136960,4
616879,Elza Soares,Não Quero Mais - Remastered,2JbXBptlPZyxu1Km4XER0U,10,2023,samba,0.729,0.454,5,-5.42,1,0.0363,0.708,0.0,0.32,0.958,100.505,114240,4
616880,Elza Soares,Mulata Assanhada - Remastered,6XP9rESsXcKS1yVIOmuvtb,8,2023,samba,0.71,0.552,5,-6.403,1,0.0536,0.373,0.0,0.211,0.917,114.687,132027,3
616881,Elza Soares,Samba Em Copa - Remastered,3nkQDF6WJPE9MQVm2WMEXm,7,2023,samba,0.677,0.65,5,-5.583,1,0.0436,0.147,0.0,0.346,0.777,105.65,157933,4
616882,Elza Soares,O Samba Brasileiro - Remastered,4ntCdM1HlhT0AvDGwaFk1c,9,2023,samba,0.786,0.59,10,-6.597,1,0.0454,0.66,0.0,0.237,0.963,110.08,144427,4
616883,Elza Soares,Edmundo (In The Mood) - Remastered,6Ckg2ea97i0ciPTItJFbr3,8,2023,samba,0.692,0.667,5,-7.805,1,0.0466,0.357,0.0,0.357,0.846,114.444,117000,4
617199,Elza Soares,Dedo Duro - Remastered,1nNIZPmebpTeOqtEuNz11K,7,2023,samba,0.494,0.645,5,-5.816,0,0.0423,0.535,0.0,0.429,0.933,89.612,118973,4
617205,Elza Soares,Era Bom - Remastered,4QYFAg1PKRImEAAGUxtKu8,7,2023,samba,0.669,0.559,6,-4.723,0,0.0322,0.751,0.0,0.332,0.777,103.757,144933,4
617211,Elza Soares,O Samba Está Com Tudo - Remastered,4oghb7wXhzdIQ8VnojWICj,6,2023,samba,0.735,0.641,10,-5.464,1,0.039,0.653,0.0,0.0453,0.961,90.784,150400,4
629157,Jennifer Higdon,String poetic: II. Nocturne,1D5AWyG2oOk42eQFdLN1bK,20,2000,classical,0.161,0.0535,0,-23.811,1,0.0474,0.976,0.489,0.0861,0.0538,91.131,286267,4
634255,Joey Negro,Must Be The Music - JN Original House Radio Edit,7HRmc7uUScPETHFBDRk24E,4,2000,deep-house,0.666,0.942,2,-5.897,1,0.0648,0.00234,0.238,0.0489,0.879,129.007,208138,4
653207,Billie Ray Martin,Honey - Jamie Lewis Final Dub Mix,33W7asc5cerAQ9AytUrchB,0,2000,house,0.823,0.656,5,-13.619,1,0.0587,0.00409,0.776,0.0257,0.852,128.008,414569,4
653231,Billie Ray Martin,Honey - Jamie Lewis Final Club Mix,6HLlY4WgC3Tp9qryxQUvsj,0,2000,house,0.738,0.598,5,-13.25,1,0.0436,0.00101,0.67,0.0293,0.925,127.999,512325,4
663899,Falguni Pathak,Hoon To Gai Thi Mele,5kxxYoGRN9YfV8cc60Ahpq,24,2000,pop-film,0.374,0.805,11,-7.025,0,0.0509,0.597,8.63e-05,0.0727,0.772,167.137,471080,3
664002,Falguni Pathak,Mhari Mahisagarni Chaare,4pFNcvqSV1KXv5weau3zXY,18,2000,pop-film,0.478,0.696,5,-7.672,0,0.0505,0.644,0.0,0.114,0.778,111.052,286453,4
664005,Falguni Pathak,Dhor Mari Anguthdino Chor,5OVJqKfq48rzFGOAdTxwX8,19,2000,pop-film,0.628,0.65,7,-7.468,0,0.0726,0.593,0.0,0.272,0.877,79.919,274467,1
666394,Gong,Magdalene,6Bnes4y2oqwj9MnfyPzcha,14,2000,psych-rock,0.582,0.664,11,-10.949,0,0.0391,0.133,0.343,0.2,0.654,127.105,238667,4
666693,Gong,Bodilingus,2oHcnL4bL36UPkZ3Aie4ym,2,2000,psych-rock,0.84,0.65,0,-8.917,1,0.11,0.118,1.72e-06,0.0592,0.961,133.083,243947,4
668960,OPM,Heaven Is a Halfpipe (If I Die),1Sm3U3B5XoidYQEZQZrh3i,55,2000,rock,0.743,0.894,8,-6.886,1,0.0349,0.0755,0.00283,0.367,0.77,95.9,257427,4
670988,Guaco,Si las Paredes Hablaran,02nrrTyIf2J17fdmf4HDAo,23,2000,salsa,0.841,0.56,5,-6.792,1,0.0282,0.579,7.66e-06,0.227,0.673,120.012,203227,4
671009,Guaco,Como Camina,2N5xC0mBuX5JQV20rVyiT3,19,2000,salsa,0.692,0.938,7,-4.627,0,0.0677,0.295,2.02e-05,0.0504,0.831,191.156,278133,4
671010,Guaco,Virgen Guaquera,53HDVT60AmiLOtC63LBBw1,20,2000,salsa,0.738,0.926,0,-9.29,1,0.0496,0.249,1.07e-06,0.107,0.964,160.693,226240,3
671069,Guaco,Un Cigarrito y un Café,5TOSIRe7F3mItfJHA5dYXh,17,2000,salsa,0.502,0.902,9,-7.661,0,0.0381,0.105,6.64e-06,0.083,0.914,108.428,318933,4
671105,Guaco,Solo Con Sus Recuerdos,3UOlJkcJw7fFI3SCt4KmO3,11,2000,salsa,0.773,0.923,8,-5.271,0,0.0502,0.393,6.71e-06,0.0653,0.871,102.524,250107,4
671165,Guaco,La Culpable,6TOPx7HRVOqKmGcoAGurre,10,2000,salsa,0.809,0.886,4,-6.064,0,0.0518,0.388,0.00937,0.108,0.729,97.459,240240,4
671166,Guaco,Señor Weiss,5IZP2Xg7S83j8Z74XkXExp,11,2000,salsa,0.804,0.93,10,-5.305,1,0.106,0.42,5.44e-06,0.0499,0.893,108.528,250973,4
671191,Guaco,Una Estrella Como Tú,658QkB9LqahJnYx7HmYNz4,9,2000,salsa,0.775,0.845,11,-4.97,0,0.0537,0.401,0.0,0.0936,0.541,99.04,252267,4
671192,Guaco,Mami's Bogaloo,7mVT38PvOfY1dUAYvs0VxN,8,2000,salsa,0.791,0.9,9,-5.268,1,0.0328,0.307,0.0,0.123,0.964,141.023,246893,4
671193,Guaco,I Want To See Me in Your Eyes,5EEqZuzsudYPixMlRoPdA4,8,2000,salsa,0.764,0.93,6,-5.99,0,0.0566,0.215,5.05e-05,0.3,0.806,109.973,229920,4
671194,Guaco,Bailaora,1AVJLIP8YAWdX550YyEFdX,8,2000,salsa,0.733,0.934,9,-4.711,1,0.0589,0.122,5.46e-05,0.183,0.944,91.266,226693,4
671266,Guaco,Fuego en el 23,0Ocr6WcKaST027F5hd43n6,10,2000,salsa,0.811,0.873,7,-6.897,1,0.0424,0.212,0.000485,0.194,0.746,92.001,257813,4
671268,Guaco,Equilibrio,4bz0Ymy9SL4clGLRdPfsPN,7,2000,salsa,0.789,0.792,9,-6.32,0,0.0335,0.47,1.29e-05,0.105,0.971,147.931,233680,4
734483,Hypertrophy,Just Come Back 2 Me - Radio Edit,0oCOJDsZRIfvIeS38iHdbq,1,2000,trance,0.677,0.979,0,-7.112,0,0.0391,0.00193,0.941,0.378,0.367,132.077,181960,4
734910,Hypertrophy,Just Come Back 2 Me - Original Mix,0iW6WA5WSQq3zWqlem2qVl,1,2000,trance,0.747,0.92,7,-7.352,0,0.0502,0.00372,0.928,0.261,0.353,132.018,386000,4
734930,Hypertrophy,Just Come Back 2 Me - Hypertrophy 2000 Remix,202Rh3KXG4oIct2LJkLoSO,0,2000,trance,0.794,0.99,7,-8.057,0,0.0418,0.00132,0.84,0.0781,0.681,134.063,407000,4
745774,Tony Tetuila,My Car,2eFJKElZ98vRvWChxh1niz,30,2001,dance,0.917,0.707,7,-10.512,0,0.0933,0.25,0.00602,0.323,0.928,110.049,248427,4
745965,Tony Tetuila,My Heart Go Jigi Jigi,1P9X1SBXy8ETH3tegkw6xS,14,2001,dancehall,0.919,0.618,11,-11.077,0,0.0933,0.454,0.0106,0.136,0.758,104.01,246653,4
746445,Tony Tetuila,Yes O,2e1AOy516bXaDyU8xPKOaU,3,2001,dancehall,0.766,0.596,1,-9.759,0,0.0614,0.579,0.00281,0.194,0.494,95.008,316813,4
746453,Tony Tetuila,Only You,3nVM0B17PkP72iGK8iErjw,2,2001,dancehall,0.546,0.596,8,-10.226,1,0.283,0.36,0.0,0.0444,0.586,98.126,262747,4
746505,Tony Tetuila,Mother,3GiNrtewROohg1hgt8pzrp,2,2001,dancehall,0.713,0.902,11,-9.563,0,0.0324,0.0203,0.00403,0.284,0.909,128.004,256040,4
746522,Tony Tetuila,Ikokuko,7k0te0tNroYavRjNEdT5dz,1,2001,dancehall,0.678,0.469,1,-12.437,1,0.252,0.43,7.43e-06,0.0935,0.515,98.092,269200,4
746527,Tony Tetuila,My Heart Go Jigi Jigi - House Remix,7vOlAa4eJeskETR2UI9J6z,1,2001,dancehall,0.916,0.736,7,-10.497,0,0.0811,0.25,0.00487,0.557,0.896,110.053,246027,4
746528,Tony Tetuila,Iseju Akan,6dBBOyJDzPL7LBAZhL5bpp,2,2001,dancehall,0.855,0.627,4,-10.877,0,0.109,0.138,0.00274,0.107,0.518,104.013,280053,4
747634,Joey Negro,Can't Get High Without U,598lzqNKYDQo8M17IQznRk,22,2001,deep-house,0.713,0.717,11,-8.188,0,0.0538,0.00145,0.322,0.0759,0.746,127.97,392827,4
747766,Joey Negro,Think Positive - Joey Negro Club Mix,6v8z0kXQ03ahj6PuIzZm8a,0,2001,deep-house,0.642,0.918,8,-5.685,1,0.0454,0.000487,0.00115,0.227,0.735,126.119,585796,4
